category_id,restaurant_id
pasta_1614,pizza-king-gent
italian_21,pizza-king-gent
pita-kebab_651,pitta-saray-gent-1
italian-pizza_271,pitta-saray-gent-1
snacks_201,pitta-saray-gent-1
burgers_1984,lfc
fries_1734,lfc
snacks_201,lfc
pita-kebab_651,pitta-izmir-2
italian-pizza_271,pitta-izmir-2
pasta_1614,pitta-izmir-2
breakfast_681,maison-sahra
pancakes_1674,maison-sahra
smoothie-and-juice_1664,maison-sahra
2600,maison-sahra
chinese_41,wok-yu-gent
wok_561,wok-yu-gent
noodles_1644,wok-yu-gent
pita-kebab_651,pitta-canan
italian-pizza_271,pitta-canan
pasta_1614,pitta-canan
burgers_1984,atlas-seafood
steak_2004,atlas-seafood
american_381,atlas-seafood
burgers_1984,antwerp-fried-chicken-2
wok_561,antwerp-fried-chicken-2
chicken_231,antwerp-fried-chicken-2
grill_801,de-saffraan-gent
falafel_1256,de-saffraan-gent
vegetarian_391,de-saffraan-gent
pita-kebab_651,pitta-can-9040
italian-pizza_271,pitta-can-9040
fries_1734,pitta-can-9040
desserts_954,saffuriya-sweets
italian-pizza_271,pizza-heart
pasta_1614,pizza-heart
american-pizza_281,pizza-heart
thai_61,kates-kitchen
international_1486,kates-kitchen
pita-kebab_651,marmara
italian-pizza_271,marmara
american-pizza_281,marmara
italian-pizza_271,spice-slice-gent
indian_71,spice-slice-gent
pasta_1614,spice-slice-gent
burgers_1984,frituur-fonteintje
fries_1734,frituur-fonteintje
snacks_201,frituur-fonteintje
pita-kebab_651,snackbar-yasmin
fries_1734,snackbar-yasmin
snacks_201,snackbar-yasmin
italian-pizza_271,pizza-ozy
burgers_1984,pizza-ozy
pasta_1614,pizza-ozy
pita-kebab_651,urban-pizza-gent
italian-pizza_271,urban-pizza-gent
pasta_1614,urban-pizza-gent
burgers_1984,bakkerij-sari
sandwiches_671,bakkerij-sari
breakfast_681,bakkerij-sari
sushi_51,sushi-zelzate
thai_61,sushi-zelzate
japanese_551,sushi-zelzate
sushi_51,art-sushi-gent
wok_561,art-sushi-gent
noodles_1644,art-sushi-gent
burgers_1984,limo
pasta_1614,limo
steak_2004,limo
italian-pizza_271,pizza-time-evergem
american-pizza_281,pizza-time-evergem
snacks_201,pizza-time-evergem
pita-kebab_651,pitta-pizza-ludwig
italian-pizza_271,pitta-pizza-ludwig
burgers_1984,pitta-pizza-ludwig
2600,pitta-pizza-ludwig
italian-pizza_271,pizza-bella-wondelgem-1
american-pizza_281,pizza-bella-wondelgem-1
drinks-and-snacks_661,pizza-bella-wondelgem-1
italian-pizza_271,pizza-mia-gent-3
pasta_1614,pizza-mia-gent-3
halal_371,pizza-mia-gent-3
2600,pizza-mia-gent-3
pasta_1614,ottoman-pizza-bbq-gent-9000
american-pizza_281,ottoman-pizza-bbq-gent-9000
grill_801,ottoman-pizza-bbq-gent-9000
italian-pizza_271,tokcel-gent
pasta_1614,tokcel-gent
grill_801,tokcel-gent
indian_71,indian-thai-resto-gent-9050
wok_561,indian-thai-resto-gent-9050
tandoori_1624,indian-thai-resto-gent-9050
2600,indian-thai-resto-gent-9050
pita-kebab_651,snack-overpoort-gent-9000
italian-pizza_271,snack-overpoort-gent-9000
pita-kebab_651,pizza-de-hoek
italian-pizza_271,pizza-de-hoek
pasta_1614,pizza-de-hoek
italian-pizza_271,pizza-d-lux
pasta_1614,pizza-d-lux
pita-kebab_651,feeha-vof
italian-pizza_271,feeha-vof
burgers_1984,feeha-vof
burgers_1984,diverto
snacks_201,diverto
steak_2004,diverto
italian-pizza_271,the-good-pizza
pasta_1614,the-good-pizza
italian_21,the-good-pizza
pita-kebab_651,pizza-roma-herent
pasta_1614,pizza-roma-herent
american-pizza_281,pizza-roma-herent
italian-pizza_271,peppino-pazzo-haacht
italian_21,peppino-pazzo-haacht
italian-pizza_271,na-kampenhout
italian_21,na-kampenhout
chinese_41,t-frietboerke
wok_561,t-frietboerke
noodles_1644,t-frietboerke
pita-kebab_651,napoli-pizza-grill
italian-pizza_271,napoli-pizza-grill
pasta_1614,napoli-pizza-grill
burgers_1984,burger-at-home
pasta_1614,burger-at-home
grill_801,burger-at-home
pita-kebab_651,pizzeria-saray-herent
italian-pizza_271,pizzeria-saray-herent
pasta_1614,pizzeria-saray-herent
pita-kebab_651,pizzeria-evin
italian-pizza_271,pizzeria-evin
pasta_1614,pizzeria-evin
italian-pizza_271,dominos-pizza-leuven-1
american-pizza_281,dominos-pizza-leuven-1
american_381,dominos-pizza-leuven-1
sushi_51,soroki-sushi
wok_561,soroki-sushi
sandwiches_671,broodjeszaak-de-roos
salads_1456,broodjeszaak-de-roos
pita-kebab_651,snack-dilan
italian-pizza_271,snack-dilan
pasta_1614,snack-dilan
pita-kebab_651,tasty-food-leuven
italian-pizza_271,tasty-food-leuven
pasta_1614,tasty-food-leuven
italian-pizza_271,casa-mia-leuven
pasta_1614,casa-mia-leuven
steak_2004,casa-mia-leuven
italian-pizza_271,new-york-pizza-leuven
pasta_1614,new-york-pizza-leuven
american-pizza_281,new-york-pizza-leuven
sushi_51,hawaiian-poke-bowl-leuven
international_1486,hawaiian-poke-bowl-leuven
pita-kebab_651,pizza-ti-amo-leuven
italian-pizza_271,pizza-ti-amo-leuven
drinks-and-snacks_661,pizza-ti-amo-leuven
sandwiches_671,stuffed
salads_1456,stuffed
wrap_1416,stuffed
salads_1456,brasserie-foyer
international_1486,brasserie-foyer
italian-pizza_271,la-piazzetta-leuven-1
italian_21,la-piazzetta-leuven-1
desserts_954,la-piazzetta-leuven-1
burgers_1984,het-grotteke
fries_1734,het-grotteke
snacks_201,het-grotteke
burgers_1984,frituur-de-ring
fries_1734,frituur-de-ring
snacks_201,frituur-de-ring
halal_371,sahtain
falafel_1256,sahtain
international_1486,sahtain
desserts_954,tmore-enjoy
drinks-and-snacks_661,tmore-enjoy
fries_1734,de-smullende-heks
snacks_201,de-smullende-heks
sandwiches_671,de-pasvite
snacks_201,de-pasvite
fries_1734,frituur-movie-bij-patrick
sandwiches_671,frituur-movie-bij-patrick
snacks_201,frituur-movie-bij-patrick
pasta_1614,entreprise
mexican_221,entreprise
salads_1456,entreprise
burgers_1984,de-friettoerist
fries_1734,de-friettoerist
snacks_201,de-friettoerist
sushi_51,oinaris-1
thai_61,oinaris-1
japanese_551,oinaris-1
salads_1456,ruba
international_1486,ruba
falafel_1215,ruba
2600,ruba
italian-pizza_271,l-italiano
pasta_1614,l-italiano
salads_1456,l-italiano
burgers_1984,frituur-den-dreef
fries_1734,frituur-den-dreef
snacks_201,frituur-den-dreef
desserts_954,lavinia
breakfast_681,lavinia
international_1486,lavinia
pita-kebab_651,damasco
lebanese_491,damasco
falafel_1215,damasco
salads_1456,lettuce-new
bio_621,lettuce-new
burgers_1984,casper-leuven
pasta_1614,casper-leuven
sandwiches_671,casper-leuven
2600,casper-leuven
burgers_1984,bar-nine
drinks-and-snacks_661,bar-nine
spanish-and-tapas_11,bar-nine
sushi_51,ohfresh
japanese_551,ohfresh
sushi_51,you-sushi-leuven-1
pita-kebab_651,loco-pizza-2
italian-pizza_271,loco-pizza-2
wok_561,loco-pizza-2
2600,loco-pizza-2
chinese_41,nia-hao
japanese_551,nia-hao
noodles_1644,nia-hao
2600,nia-hao
pita-kebab_651,grill-huis
italian-pizza_271,grill-huis
pasta_1614,grill-huis
lebanese_491,masaya
fish_421,masaya
chicken_231,masaya
burgers_1984,kfc-leuven
snacks_201,kfc-leuven
american_381,kfc-leuven
pita-kebab_651,pizzeria-alma
italian-pizza_271,pizzeria-alma
turkish-pizza_291,pizzeria-alma
desserts_954,quetzal-de-chocoladebar
cake_251,quetzal-de-chocoladebar
sandwiches_671,t-eethoekje
snacks_201,t-eethoekje
sandwiches_691,t-eethoekje
pasta_1614,pizza-american-leuven-1
american-pizza_281,pizza-american-leuven-1
american_381,pizza-american-leuven-1
italian-pizza_271,piano-a
italian_21,piano-a
desserts_954,piano-a
pita-kebab_651,grill-service
groceries_2500,magnum-and-benjerrys-store-leuven
desserts_954,magnum-and-benjerrys-store-leuven
american_381,magnum-and-benjerrys-store-leuven
2600,magnum-and-benjerrys-store-leuven
italian-pizza_271,laurora
pasta_1614,laurora
2600,laurora
sushi_51,tsuru-sushi
japanese_551,tsuru-sushi
noodles_1644,tsuru-sushi
korean_1934,the-rolling-dogs
hot-dog_2034,the-rolling-dogs
other_101,the-rolling-dogs
pasta_1614,macroni
pita-kebab_651,newway-leuven
italian-pizza_271,newway-leuven
pasta_1614,newway-leuven
sushi_51,hokkaido-sushi
wok_561,hokkaido-sushi
japanese_551,hokkaido-sushi
burgers_1984,billys
fries_1734,billys
burgers_1984,burger-king-leuven
fries_1734,burger-king-leuven
snacks_201,burger-king-leuven
chinese_41,tian-tan
indonesian_131,tian-tan
fish_421,tian-tan
sushi_51,kyoto-1
thai_61,kyoto-1
wok_561,kyoto-1
pasta_1614,the-bake-off
hot-dog_2034,the-bake-off
indian_71,new-holycow
pasta_1614,past-a-porter
italian-pizza_271,pizza-hut-delivery-leuven-1
american-pizza_281,pizza-hut-delivery-leuven-1
american_381,pizza-hut-delivery-leuven-1
burgers_1984,t-fritwinkeltje
fries_1734,t-fritwinkeltje
snacks_201,t-fritwinkeltje
italian-pizza_271,dominos-pizza-leuven-naamsevest
american-pizza_281,dominos-pizza-leuven-naamsevest
american_381,dominos-pizza-leuven-naamsevest
sandwiches_671,pain-quotidien-leuven
salads_1456,pain-quotidien-leuven
baked-goods_2468,pain-quotidien-leuven
indian_71,taj-mahal-leuven
tandoori_1624,taj-mahal-leuven
chicken_521,taj-mahal-leuven
pita-kebab_651,istanbul-leuven
italian-pizza_271,istanbul-leuven
turkish_511,istanbul-leuven
2600,istanbul-leuven
mexican_221,kalypta
greek_501,kalypta
spanish-and-tapas_11,kalypta
burgers_1984,frituurstation
fries_1734,frituurstation
snacks_201,frituurstation
pasta_1614,timory
vegetarian_391,timory
french_321,timory
italian-pizza_271,la-lumaca
pasta_1614,la-lumaca
italian_21,la-lumaca
sushi_51,sushi-leuven
japanese_551,sushi-leuven
grill_801,sushi-leuven
salads_1456,cheekofte-wraps
100-halal_921,cheekofte-wraps
wrap_1416,cheekofte-wraps
italian-pizza_271,sapori-del-sud-kessel-lo
pasta_1614,sapori-del-sud-kessel-lo
italian_21,sapori-del-sud-kessel-lo
sandwiches_671,sewar-snack
falafel_1256,sewar-snack
chicken_521,sewar-snack
pita-kebab_651,ali-baba-leuven
burgers_1984,ali-baba-leuven
fries_1734,ali-baba-leuven
2600,ali-baba-leuven
hot-dog_2034,wurst-leuven
pasta_1614,de-appel
salads_1456,de-appel
french_321,de-appel
italian-pizza_271,daglijke-broodje
pasta_1614,daglijke-broodje
sandwiches_671,daglijke-broodje
2600,daglijke-broodje
lebanese_491,palmyra
sandwiches_671,palmyra
grill_801,palmyra
italian-pizza_271,otomat-leuven
american-pizza_281,otomat-leuven
pasta_1614,bavet-leuven
international_1486,bavet-leuven
falafel_1215,bavet-leuven
sushi_51,hungry-eye
indian_71,hungry-eye
thai_61,hungry-eye
indian_71,namaste-leuven
falafel_1215,namaste-leuven
tandoori_1624,namaste-leuven
sandwiches_671,croque-n-roll
drinks-and-snacks_661,croque-n-roll
wrap_1416,croque-n-roll
pasta_1614,il-pastaio-kessel-lo
italian_21,il-pastaio-kessel-lo
steak_2004,il-pastaio-kessel-lo
pasta_1614,domus
salads_1456,domus
belgian_1974,domus
thai_61,mythai
noodles_1644,mythai
chicken_521,mythai
italian-pizza_271,pesce-innamorato
pasta_1614,pesce-innamorato
italian_21,pesce-innamorato
burgers_1984,pepes-taste
fries_1734,pepes-taste
snacks_201,pepes-taste
indian_71,annapurna-leuven
vietnamese_261,loempialand
noodles_1644,loempialand
japanese_551,oh-my-kimchi
noodles_1644,oh-my-kimchi
korean_1934,oh-my-kimchi
sushi_51,kiku-sushi
indian_71,kiku-sushi
thai_61,kiku-sushi
thai_61,thai-time
wok_561,thai-time
noodles_1644,thai-time
indian_71,asian-express
wok_561,asian-express
noodles_1644,asian-express
burgers_1984,greenway-leuven
vegetarian_391,greenway-leuven
falafel_1215,greenway-leuven
chinese_41,capital-88
wok_561,capital-88
noodles_1644,capital-88
lebanese_491,falafel-habibi
sandwiches_671,falafel-habibi
spanish-and-tapas_11,falafel-habibi
2600,falafel-habibi
sandwiches_671,le-graal
breakfast_681,le-graal
pancakes_1674,le-graal
chinese_41,xiongmao-panda
noodles_1644,xiongmao-panda
curry_731,xiongmao-panda
100-halal_921,poule-poulette-leuven
chicken_231,poule-poulette-leuven
belgian_1974,poule-poulette-leuven
pasta_1614,de-grillekes-heverlee
sandwiches_671,de-grillekes-heverlee
salads_1456,de-grillekes-heverlee
italian-pizza_271,la-favola
pasta_1614,la-favola
italian_21,la-favola
2600,la-favola
salads_1456,wasbar-leuven
breakfast_681,wasbar-leuven
bagel_1884,wasbar-leuven
ribs_1994,wolfgang-leuven
grill_801,wolfgang-leuven
sandwiches_671,foodbar
breakfast_681,foodbar
smoothie-and-juice_1664,foodbar
noodles_1644,potala-momo
salads_1456,potala-momo
falafel_1215,potala-momo
burgers_1984,chick-n-dip
chicken_521,chick-n-dip
wrap_1416,chick-n-dip
italian-pizza_271,pizza-service-kessel-lo
pasta_1614,pizza-service-kessel-lo
snacks_201,pizza-service-kessel-lo
mexican_221,new-mexico
italian-pizza_271,san-marino-wilsele
pasta_1614,san-marino-wilsele
italian_21,san-marino-wilsele
italian-pizza_271,pizza-pirkan
pasta_1614,pizza-pirkan
snacks_201,pizza-pirkan
pasta_1614,de-blauwe-schuit
steak_2004,de-blauwe-schuit
belgian_1974,de-blauwe-schuit
sushi_51,wabi-sabi
wok_561,wabi-sabi
salads_1456,tabi-loo
vegetarian_391,tabi-loo
sandwiches_671,piccolo-leuven
salads_1456,piccolo-leuven
drinks-and-snacks_661,piccolo-leuven
pita-kebab_651,kebab-company
turkish_511,kebab-company
turkish-pizza_291,kebab-company
thai_61,siam
wok_561,siam
curry_731,siam
italian-pizza_271,osteria-michele
pasta_1614,osteria-michele
italian_21,osteria-michele
2600,osteria-michele
sushi_51,nobu-sushi
japanese_551,nobu-sushi
noodles_1644,nobu-sushi
2600,nobu-sushi
pita-kebab_651,yamy-food
lebanese_491,yamy-food
sushi_51,kintsugi-sushi-bar-grill
thai_61,kintsugi-sushi-bar-grill
japanese_551,kintsugi-sushi-bar-grill
burgers_1984,frituur-friet-burger
fries_1734,frituur-friet-burger
snacks_201,frituur-friet-burger
bagel_1884,punto-caffe
smoothie-and-juice_1664,punto-caffe
pasta_1614,pasta-ruffo
italian_21,pasta-ruffo
pita-kebab_651,pizza-sole-mio-1
italian-pizza_271,pizza-sole-mio-1
wok_561,pizza-sole-mio-1
2600,pizza-sole-mio-1
pasta_1614,taverne-fonske
salads_1456,taverne-fonske
french_321,taverne-fonske
sushi_51,deli-sushi-1
thai_61,deli-sushi-1
japanese_551,deli-sushi-1
lebanese_491,dar-za
falafel_1256,dar-za
vegetarian_391,dar-za
italian-pizza_271,ascoli
pasta_1614,ascoli
italian_21,ascoli
sandwiches_671,falafel-top-leuven
falafel_1256,falafel-top-leuven
vegetarian_391,falafel-top-leuven
burgers_1984,mcdonalds-bondgenotenlaan
fries_1734,mcdonalds-bondgenotenlaan
american_381,mcdonalds-bondgenotenlaan
2600,mcdonalds-bondgenotenlaan
falafel_1215,bia-mara-leuven
fish_421,bia-mara-leuven
chicken_521,bia-mara-leuven
pita-kebab_651,loco-pizza
italian-pizza_271,loco-pizza
wok_561,loco-pizza
2600,loco-pizza
sandwiches_671,subway-leuven
salads_1456,subway-leuven
baked-goods_2468,subway-leuven
pita-kebab_651,de-nijl-1
italian-pizza_271,de-nijl-1
american-pizza_281,de-nijl-1
wok_561,wokmomohouse
noodles_1644,wokmomohouse
burgers_1984,letoille-dor
fries_1734,letoille-dor
snacks_201,letoille-dor
burgers_1984,frituur-belgium
fries_1734,frituur-belgium
snacks_201,frituur-belgium
thai_61,thai-house-leuven
noodles_1644,thai-house-leuven
chicken_521,thai-house-leuven
italian-pizza_271,everest-quick-food
indian_71,everest-quick-food
pasta_1614,everest-quick-food
2600,everest-quick-food
desserts_954,notcake
vietnamese_261,ah-quy
noodles_1644,ah-quy
sushi_51,sushimamab-take-away
japanese_551,sushimamab-take-away
lebanese_491,mosaic
shoarma_2014,mosaic
grill_801,mosaic
tacos_1964,la-cantina-del-coronel-leuven
mexican_221,la-cantina-del-coronel-leuven
international_1486,la-cantina-del-coronel-leuven
sushi_51,taste-of-asia-leuven-3
thai_61,taste-of-asia-leuven-3
wok_561,taste-of-asia-leuven-3
vietnamese_261,asian-bowl
noodles_1644,asian-bowl
soup_1406,asian-bowl
2600,asian-bowl
fries_1734,fritboutique
snacks_201,fritboutique
falafel_1215,fritboutique
burgers_1984,belchicken-leuven
halal_371,belchicken-leuven
chicken_231,belchicken-leuven
tacos_1964,otacos-leuven
100-halal_921,otacos-leuven
french_321,otacos-leuven
pasta_1614,bocata
sandwiches_671,bocata
salads_1456,bocata
moroccan_341,the-fonteintje
grill_801,the-fonteintje
100-halal_921,the-fonteintje
ribs_1994,rotis
salads_1456,rotis
chicken_521,rotis
desserts_954,bite
breakfast_681,bite
japanese_551,yammi-yammi-ramen
noodles_1644,yammi-yammi-ramen
international_1486,sibz
pancakes_1674,sibz
smoothie-and-juice_1664,sibz
sushi_51,kibo-sushi
chinese_41,kibo-sushi
wok_561,kibo-sushi
pasta_1614,professor
drinks-and-snacks_661,professor
belgian_1974,professor
salads_1456,pane-vita
wrap_1416,pane-vita
other_101,pane-vita
italian-pizza_271,jagats-place
pasta_1614,jagats-place
wok_561,jagats-place
burgers_1984,burger-folie
fries_1734,burger-folie
sandwiches_671,baguette-salad-bar
snacks_201,baguette-salad-bar
shoarma_2014,baguette-salad-bar
grill_801,de-klimop
international_1486,de-klimop
indian_71,tandoori-masala
international_1486,tandoori-masala
tandoori_1624,tandoori-masala
pasta_1614,boccone
sandwiches_671,boccone
desserts_954,boccone
chinese_41,helis
japanese_551,helis
noodles_1644,helis
burgers_1984,ellis-leuven
american_381,ellis-leuven
sushi_51,sushi-mama
wok_561,sushi-mama
noodles_1644,sushi-mama
mexican_221,el-sombrero
groceries_2500,de-nacht-wacht-dranken-snacks
drinks-and-snacks_661,de-nacht-wacht-dranken-snacks
drinks_241,de-nacht-wacht-dranken-snacks
indian_71,buddha-house
thai_61,buddha-house
sushi_51,saki
thai_61,saki
japanese_551,saki
chinese_41,chinese-muur-heverlee
wok_561,chinese-muur-heverlee
noodles_1644,chinese-muur-heverlee
desserts_954,dunkin-donuts-leuven-leuven
smoothie-and-juice_1664,dunkin-donuts-leuven-leuven
american_381,dunkin-donuts-leuven-leuven
2600,dunkin-donuts-leuven-leuven
african_771,d-afroflavours
soup_1406,d-afroflavours
fish_421,d-afroflavours
groceries_2500,exotic-mini-market
drinks-and-snacks_661,exotic-mini-market
drinks_241,exotic-mini-market
international_1486,bodhi
vegetarian_391,bodhi
falafel_1215,bodhi
sushi_51,fuji-sushi
japanese_551,fuji-sushi
drinks-and-snacks_661,fuji-sushi
fries_1734,fritur-boem-patat-leuven
snacks_201,fritur-boem-patat-leuven
hot-dog_2034,fritur-boem-patat-leuven
indian_71,nepal-delight-leuven
tandoori_1624,nepal-delight-leuven
curry_731,nepal-delight-leuven
pita-kebab_651,barouche-leuven
other_101,barouche-leuven
vietnamese_261,banh-mi-kiosk
noodles_1644,banh-mi-kiosk
curry_731,banh-mi-kiosk
pita-kebab_651,kebab-leuven-new
fries_1734,kebab-leuven-new
snacks_201,kebab-leuven-new
pita-kebab_651,merdin-1
italian-pizza_271,merdin-1
pasta_1614,merdin-1
2600,merdin-1
ribs_1994,wiseguys
grill_801,wiseguys
salads_1456,the-daily-leuven
smoothie-and-juice_1664,the-daily-leuven
sandwiches_691,the-daily-leuven
indian_71,tikka-masala-house
thai_61,tikka-masala-house
curry_731,tikka-masala-house
burgers_1984,t-krokrantje
sandwiches_671,t-krokrantje
sandwiches_691,t-krokrantje
burgers_1984,frituur-sportcentrum
fries_1734,frituur-sportcentrum
snacks_201,frituur-sportcentrum
salads_1456,food-factory-leuven
bagel_1884,food-factory-leuven
701,food-factory-leuven
mexican_221,the-vexican
vegetarian_391,the-vexican
falafel_1215,the-vexican
thai_61,pitaya-leuven
wok_561,pitaya-leuven
noodles_1644,pitaya-leuven
desserts_954,t-galetje-leuven-leuven
burgers_1984,kapu-top-friet-leuven
fries_1734,kapu-top-friet-leuven
italian-pizza_271,quo-vadis
italian-pizza_271,mio-pasta-leuven
pasta_1614,mio-pasta-leuven
salads_1456,balls-glory-leuven-1
vegetarian_391,balls-glory-leuven-1
italian-pizza_271,new-maan-pizza-wok-burger
burgers_1984,new-maan-pizza-wok-burger
pasta_1614,new-maan-pizza-wok-burger
sushi_51,harumi-sushi-bar
thai_61,harumi-sushi-bar
wok_561,harumi-sushi-bar
italian-pizza_271,pizzeria-pinocchio-1930-zaventem
desserts_954,pizzeria-pinocchio-1930-zaventem
salads_1456,pizzeria-pinocchio-1930-zaventem
italian-pizza_271,al-dente-evere
burgers_1984,al-dente-evere
pasta_1614,al-dente-evere
sushi_51,sakura-1
chinese_41,sakura-1
japanese_551,sakura-1
pita-kebab_651,pizza-dino-21
american-pizza_281,pizza-dino-21
snacks_201,pizza-dino-21
indian_71,indian-royal-food
falafel_1215,indian-royal-food
tandoori_1624,indian-royal-food
burgers_1984,boston-pizza-burgers-2
pasta_1614,boston-pizza-burgers-2
american-pizza_281,boston-pizza-burgers-2
2600,boston-pizza-burgers-2
italian-pizza_271,larch-en-grez
italian_21,larch-en-grez
italian-pizza_271,rapido
pasta_1614,rapido
salads_1456,rapido
italian-pizza_271,grezio-grez-doiceau
burgers_1984,grezio-grez-doiceau
pasta_1614,grezio-grez-doiceau
italian-pizza_271,pizzeria-morenas
thai_61,comptoir-du-ry
noodles_1644,comptoir-du-ry
chicken_521,comptoir-du-ry
lebanese_491,babel
grill_801,babel
falafel_1256,babel
thai_61,yummywok
wok_561,yummywok
halal_371,yummywok
burgers_1984,brasserie-daneels-chaumont-gistoux
pasta_1614,brasserie-daneels-chaumont-gistoux
steak_2004,brasserie-daneels-chaumont-gistoux
italian-pizza_271,donos-pizza
pasta_1614,donos-pizza
salads_1456,donos-pizza
italian-pizza_271,pizza-venist
pasta_1614,pizza-venist
halal_371,pizza-venist
2600,pizza-venist
sushi_51,mega-grill-grez-doiceau
thai_61,mega-grill-grez-doiceau
noodles_1644,mega-grill-grez-doiceau
italian-pizza_271,dominos-pizza-overijse
american-pizza_281,dominos-pizza-overijse
american_381,dominos-pizza-overijse
sushi_51,sushi-house-wavre
japanese_551,sushi-house-wavre
italian-pizza_271,dolce-vita-la-hulpe
pasta_1614,dolce-vita-la-hulpe
italian_21,dolce-vita-la-hulpe
sushi_51,eight-sushi
japanese_551,eight-sushi
noodles_1644,eight-sushi
indian_71,cinnamon-curry
tandoori_1624,cinnamon-curry
curry_731,cinnamon-curry
pita-kebab_651,ali-baba-3
italian-pizza_271,pizzaya
pasta_1614,pizzaya
italian_21,pizzaya
pita-kebab_651,snack-istanbul-wavre-1300
burgers_1984,snack-istanbul-wavre-1300
sandwiches_671,snack-istanbul-wavre-1300
greek_501,le-syrtaki-wavre
fish_421,le-syrtaki-wavre
other_101,le-syrtaki-wavre
indian_71,indian-flavour-ixelles-1
halal_371,indian-flavour-ixelles-1
tandoori_1624,indian-flavour-ixelles-1
italian-pizza_271,brozen-wavre
burgers_1984,brozen-wavre
pasta_1614,brozen-wavre
2600,brozen-wavre
burgers_1984,bebe-chouchou-et-moi-1
steak_2004,bebe-chouchou-et-moi-1
fish_421,bebe-chouchou-et-moi-1
sushi_51,subayaku-geraardsbergen
wok_561,subayaku-geraardsbergen
burgers_1984,bij-sylvia
fries_1734,bij-sylvia
snacks_201,bij-sylvia
sushi_51,sint-lievens-sushihuis
thai_61,sint-lievens-sushihuis
wok_561,sint-lievens-sushihuis
italian-pizza_271,pizza-town-houtem
pasta_1614,pizza-town-houtem
american-pizza_281,pizza-town-houtem
2600,pizza-town-houtem
mexican_221,chapos-zuid-en-noord
spanish-and-tapas_11,chapos-zuid-en-noord
wrap_1416,chapos-zuid-en-noord
italian-pizza_271,pizza-palace-9185
pasta_1614,pizza-palace-9185
american-pizza_281,pizza-palace-9185
2600,pizza-palace-9185
italian-pizza_271,dominos-pizza-zottegem
american-pizza_281,dominos-pizza-zottegem
american_381,dominos-pizza-zottegem
italian-pizza_271,pizza-heat-zottegem
pasta_1614,pizza-heat-zottegem
american-pizza_281,pizza-heat-zottegem
italian-pizza_271,pizza-heat-3
pasta_1614,pizza-heat-3
salads_1456,pizza-heat-3
pita-kebab_651,pizza-pitta-lara-1
italian-pizza_271,pizza-pitta-lara-1
american-pizza_281,pizza-pitta-lara-1
pita-kebab_651,pizza-pita
italian-pizza_271,pizza-pita
american-pizza_281,pizza-pita
burgers_1984,juicy-zottegem-1
smoothie-and-juice_1664,juicy-zottegem-1
chicken_521,juicy-zottegem-1
burgers_1984,pitta-melita-oosterzele
fries_1734,pitta-melita-oosterzele
snacks_201,pitta-melita-oosterzele
chinese_41,china-fun-lier-1
noodles_1644,china-fun-lier-1
soup_1406,china-fun-lier-1
2600,china-fun-lier-1
sushi_51,bonsai-sushi-1
wok_561,bonsai-sushi-1
chinese_41,frituur-t-kapelleke
noodles_1644,frituur-t-kapelleke
indonesian_131,frituur-t-kapelleke
italian-pizza_271,kingslize-pizza-lier
pasta_1614,kingslize-pizza-lier
american-pizza_281,kingslize-pizza-lier
sushi_51,noedels-en-co
chinese_41,noedels-en-co
noodles_1644,noedels-en-co
thai_61,thai-xpress
wok_561,thai-xpress
noodles_1644,thai-xpress
indian_71,indian-palace
tandoori_1624,indian-palace
curry_731,indian-palace
burgers_1984,sushi-sakura
fries_1734,sushi-sakura
snacks_201,sushi-sakura
salads_1456,gospoda-52
international_1486,gospoda-52
thai_61,siam-rice
curry_731,siam-rice
italian-pizza_271,rosario-lier
pasta_1614,rosario-lier
salads_1456,rosario-lier
italian-pizza_271,pizza-service-2500
pasta_1614,pizza-service-2500
chicken_231,pizza-service-2500
pita-kebab_651,sardinie
italian-pizza_271,sardinie
snacks_201,sardinie
pita-kebab_651,ali-baba-1
italian-pizza_271,ali-baba-1
sandwiches_671,ali-baba-1
burgers_1984,belchicken-lier
chicken_231,belchicken-lier
sandwiches_671,het-zoete-hoekske
desserts_954,het-zoete-hoekske
belgian_1974,het-zoete-hoekske
fries_1734,french-tacos-corner
snacks_201,french-tacos-corner
french-tacos_2548,french-tacos-corner
pasta_1614,daily-pasta-mechelen
chinese_41,dim-sum-mechelen-1
wok_561,dim-sum-mechelen-1
halal_371,dim-sum-mechelen-1
italian-pizza_271,pizza-service-duffel
american-pizza_281,pizza-service-duffel
american_381,pizza-service-duffel
salads_1456,makaio-rumst-1
international_1486,makaio-rumst-1
falafel_1215,makaio-rumst-1
italian-pizza_271,dominos-pizza-mortsel-2
american-pizza_281,dominos-pizza-mortsel-2
american_381,dominos-pizza-mortsel-2
ribs_1994,den-esprit
steak_2004,den-esprit
belgian_1974,den-esprit
pita-kebab_651,eethuis-taha
italian-pizza_271,eethuis-taha
drinks-and-snacks_661,eethuis-taha
sushi_51,sushi-kioku-duffel
wok_561,sushi-kioku-duffel
curry_731,sushi-kioku-duffel
2600,sushi-kioku-duffel
pita-kebab_651,aras-snack
burgers_1984,aras-snack
sandwiches_671,aras-snack
2600,aras-snack
pita-kebab_651,pizza-meet-point
pasta_1614,pizza-meet-point
american-pizza_281,pizza-meet-point
pita-kebab_651,duffelse-kebab
italian-pizza_271,duffelse-kebab
drinks-and-snacks_661,duffelse-kebab
pita-kebab_651,pizzeria-valentino-1
italian-pizza_271,pizzeria-valentino-1
